1000	0	1000	292	43032078	708	10089.97	550006.62	593714.88	0.29	0.29
1000	28	972	197	78945214	803	13362.46	1009824.06	1020204.44	0.19	0.21
1000	0	1000	231	58952564	769	13653.27	702832.50	748413.50	0.24	0.23
1000	0	1000	212	67685018	788	32683.12	722133.94	871577.12	0.22	0.20
